contig_11	NZ_JABVMA010000028.1	84.038	520	50	24	325	821	10074	9565	6.70e-130	470
contig_11	NZ_JABVMA010000028.1	91.176	136	12	0	200	335	139	4	2.72e-44	185
contig_11	NZ_QGKP01000092.1	85.249	461	47	15	284	726	458	1	1.88e-125	455
contig_11	NZ_VMJI01000398.1	90.057	352	27	8	532	878	3	351	8.73e-124	449
contig_11	NZ_JABTZN010000105.1	83.508	382	38	18	501	878	365	5	9.17e-89	333
contig_11	NZ_VMJI01000048.1	79.747	474	60	27	440	904	2423	2869	4.30e-82	311
contig_11	NZ_VMJG01000211.1	78.838	482	61	29	284	737	471	3	7.24e-75	287
contig_11	NZ_JABVMA010000034.1	87.160	257	17	9	817	1062	4086	3835	4.36e-72	278
contig_11	NZ_JABDRY010000337.1	82.029	345	33	21	560	901	384	66	9.43e-69	267
contig_11	NZ_JABVMA010000027.1	94.203	138	8	0	1201	1338	1201	1064	4.48e-52	211
contig_11	NZ_VMJG01000120.1	87.342	158	13	6	749	904	8	160	5.88e-41	174
contig_11	NZ_JABVMA010000064.1	94.595	74	0	3	817	890	2205	2136	4.68e-22	111
contig_11	NZ_JABVMA010000168.1	95.238	63	3	0	1150	1212	635	697	1.01e-18	100
contig_11	NZ_QYUU01000043.1	100.000	30	0	0	997	1026	441	470	2.22e-05	56.5
contig_12	NZ_RDCN01000052.1	98.451	31114	351	122	112599	143695	31002	3	0.0	54665
contig_12	NZ_RDCN01000052.1	97.893	24540	375	131	88161	112662	55620	31185	0.0	42322
contig_12	NZ_RDCN01000052.1	90.909	88	4	4	23088	23173	31066	31151	8.42e-22	115
contig_12	NZ_RDCN01000013.1	98.445	30155	325	137	57982	88107	40655	70694	0.0	52955
contig_12	NZ_RDCN01000013.1	98.657	25994	265	82	31998	57975	14577	40502	0.0	45991
contig_12	NZ_RDCN01000013.1	97.994	13413	227	39	16070	29481	83	13454	0.0	23241
contig_12	NZ_RDCN01000013.1	97.629	1139	22	5	29603	30740	13450	14584	0.0	1949
contig_12	NZ_QDLQ01000002.1	88.838	13967	1398	130	33599	47495	360696	374571	0.0	17006
contig_12	NZ_QDLQ01000002.1	81.726	5155	892	41	24342	29468	352793	357925	0.0	4255
contig_12	NZ_QDLQ01000002.1	81.786	4557	750	64	18554	23070	348170	352686	0.0	3744
contig_12	NZ_QDLQ01000002.1	85.138	1561	215	16	32069	33622	359202	360752	0.0	1581
contig_12	NZ_QDLQ01000002.1	85.294	1088	155	5	29603	30688	358029	359113	0.0	1118
contig_12	NZ_QDLQ01000002.1	83.360	619	99	3	9	624	335443	336060	1.50e-158	569
contig_12	NZ_QDLQ01000002.1	94.048	84	1	4	45725	45807	72264	72184	1.40e-24	124
contig_12	NZ_QDLQ01000002.1	95.000	80	1	3	45728	45807	72154	72078	5.03e-24	122
contig_12	NZ_PYUR01000023.1	89.056	8699	876	67	32068	40733	606402	615057	0.0	10720
contig_12	NZ_PYUR01000023.1	87.913	6693	720	68	40852	47497	615226	621876	0.0	7795
contig_12	NZ_PYUR01000023.1	81.933	5153	885	37	24342	29468	598638	603770	0.0	4316
contig_12	NZ_PYUR01000023.1	85.098	2852	404	19	49566	52411	623326	626162	0.0	2892
contig_12	NZ_PYUR01000023.1	81.973	2402	377	43	18554	20930	594024	596394	0.0	1986
contig_12	NZ_PYUR01000023.1	83.417	1996	319	12	21081	23070	596542	598531	0.0	1842
contig_12	NZ_PYUR01000023.1	84.750	1082	160	5	29603	30682	603874	604952	0.0	1079
contig_12	NZ_PYUR01000023.1	83.360	619	99	4	9	624	581296	581913	1.50e-158	569
contig_12	NZ_PYUR01000023.1	94.194	310	14	4	149068	149374	1	309	1.56e-128	470
contig_12	NZ_PYUR01000023.1	88.800	125	12	2	29475	29599	91228	91350	6.42e-33	152
contig_12	NZ_PYUR01000023.1	94.048	84	1	4	45725	45807	303732	303652	1.40e-24	124
contig_12	NZ_PYUR01000023.1	95.000	80	1	3	45728	45807	303622	303546	5.03e-24	122
contig_12	NZ_QDLQ01000023.1	83.058	11327	1815	91	64421	75713	15096	26352	0.0	10190
contig_12	NZ_QDLQ01000023.1	85.657	8408	1128	68	49566	57935	131	8498	0.0	8774
contig_12	NZ_QDLQ01000023.1	86.142	6242	824	38	81876	88105	32614	38826	0.0	6697
contig_12	NZ_QDLQ01000023.1	84.080	4623	664	62	57983	62578	8637	13214	0.0	4394
contig_12	NZ_QDLQ01000023.1	80.779	5083	926	50	76606	81664	27352	32407	0.0	3927
contig_12	NZ_QDLQ01000023.1	80.485	3382	606	49	100409	103763	52083	55437	0.0	2540
contig_12	NZ_QDLQ01000023.1	77.400	3584	753	51	89501	93061	42870	46419	0.0	2078
contig_12	NZ_QDLQ01000023.1	95.259	1118	39	11	98243	99356	49845	50952	0.0	1759
contig_12	NZ_QDLQ01000023.1	84.758	1404	184	25	96730	98122	48423	49807	0.0	1380
contig_12	NZ_QDLQ01000023.1	78.936	1823	353	23	93167	94969	46533	48344	0.0	1210
contig_12	NZ_QDLQ01000023.1	80.488	902	172	4	99372	100271	51048	51947	0.0	688
contig_12	NZ_PYUR01000024.1	83.033	11328	1816	93	64421	75713	12046	23302	0.0	10174
contig_12	NZ_PYUR01000024.1	86.099	6244	819	45	81878	88105	29572	35782	0.0	6676
contig_12	NZ_PYUR01000024.1	86.886	5414	673	36	52540	57938	59	5450	0.0	6030
contig_12	NZ_PYUR01000024.1	85.588	4191	556	45	57983	62159	5587	9743	0.0	4349
contig_12	NZ_PYUR01000024.1	80.799	5083	925	50	76606	81664	24306	29361	0.0	3932
contig_12	NZ_PYUR01000024.1	79.730	4440	802	67	99372	103763	48918	53307	0.0	3123
contig_12	NZ_PYUR01000024.1	77.378	3585	752	53	89501	93061	39836	43385	0.0	2073
contig_12	NZ_PYUR01000024.1	95.137	1131	44	8	98229	99356	47699	48821	0.0	1773
contig_12	NZ_PYUR01000024.1	84.544	1404	189	23	96730	98123	45389	46774	0.0	1365
contig_12	NZ_PYUR01000024.1	78.618	1824	357	24	93167	94969	43499	45310	0.0	1177
contig_12	NZ_RDCN01000044.1	98.457	5509	65	20	153558	159061	4219	9712	0.0	9684
contig_12	NZ_RDCN01000044.1	97.925	4240	70	18	149300	153535	1	4226	0.0	7326
contig_12	NZ_CABGVC010000008.1	82.621	10674	1692	120	49558	60160	239404	249985	0.0	9284
contig_12	NZ_CABGVC010000008.1	85.685	8753	1101	110	32069	40735	221820	230506	0.0	9082
contig_12	NZ_CABGVC010000008.1	85.209	6186	847	46	81922	88080	274596	280740	0.0	6292
contig_12	NZ_CABGVC010000008.1	78.340	9400	1854	162	64606	73934	254315	263603	0.0	5912
contig_12	NZ_CABGVC010000008.1	87.305	5073	591	44	40852	45892	230555	235606	0.0	5751
contig_12	NZ_CABGVC010000008.1	82.762	4612	754	36	125653	130251	311194	315777	0.0	4074
contig_12	NZ_CABGVC010000008.1	77.605	5153	1030	99	24341	29436	204324	209409	0.0	3009
contig_12	NZ_CABGVC010000008.1	81.193	3754	650	50	119325	123052	304170	307893	0.0	2970
contig_12	NZ_CABGVC010000008.1	77.535	4024	808	81	76606	80578	265426	269404	0.0	2335
contig_12	NZ_CABGVC010000008.1	76.207	4455	927	105	99385	103773	284215	288602	0.0	2231
contig_12	NZ_CABGVC010000008.1	82.079	2578	439	21	116592	119159	301550	304114	0.0	2180
contig_12	NZ_CABGVC010000008.1	91.845	1447	113	5	130489	131935	316043	317484	0.0	2013
contig_12	NZ_CABGVC010000008.1	84.452	1981	255	46	60195	62156	249988	251934	0.0	1903
contig_12	NZ_CABGVC010000008.1	94.648	1121	47	10	98238	99355	283031	284141	0.0	1725
contig_12	NZ_CABGVC010000008.1	79.608	1991	367	33	62343	64316	252086	254054	0.0	1391
contig_12	NZ_CABGVC010000008.1	81.209	1687	297	18	74031	75713	263651	265321	0.0	1341
contig_12	NZ_CABGVC010000008.1	83.005	1471	228	18	46043	47504	235717	237174	0.0	1312
contig_12	NZ_CABGVC010000008.1	78.388	1948	400	18	21134	23073	201103	203037	0.0	1245
contig_12	NZ_CABGVC010000008.1	80.693	1471	273	10	111110	112578	296189	297650	0.0	1133
contig_12	NZ_CABGVC010000008.1	78.099	1799	360	31	18552	20337	198464	200241	0.0	1109
contig_12	NZ_CABGVC010000008.1	81.127	1367	209	40	96761	98110	281649	282983	0.0	1050
contig_12	NZ_CABGVC010000008.1	82.091	1033	177	8	29659	30688	209568	210595	0.0	876
contig_12	NZ_CABGVC010000008.1	82.555	963	162	6	103834	104796	288738	289694	0.0	843
contig_12	NZ_CABGVC010000008.1	78.857	1102	210	22	23193	24282	203162	204252	0.0	723
contig_12	NZ_CABGVC010000008.1	79.919	986	189	9	80624	81605	273303	274283	0.0	715
contig_12	NZ_CABGVC010000008.1	88.476	538	44	14	143622	144150	323562	324090	5.23e-178	634
contig_12	NZ_CABGVC010000008.1	96.212	132	4	1	143770	143901	323960	324090	8.07e-52	215
contig_12	NZ_CABGVC010000008.1	90.370	135	9	4	144016	144150	323716	323846	1.37e-39	174
contig_12	NZ_CABGVC010000008.1	82.587	201	30	3	125382	125581	310612	310808	4.93e-39	172
contig_12	NZ_CABGVC010000008.1	74.084	382	81	15	105943	106315	290829	291201	1.39e-29	141
contig_12	NZ_PYUR01000025.1	83.320	5132	795	47	125141	130251	28235	33326	0.0	4678
contig_12	NZ_PYUR01000025.1	82.764	4334	687	51	119325	123633	21242	25540	0.0	3810
contig_12	NZ_PYUR01000025.1	81.058	4308	765	48	106691	110978	8667	12943	0.0	3387
contig_12	NZ_PYUR01000025.1	77.909	4400	922	45	134058	138439	39696	44063	0.0	2695
contig_12	NZ_PYUR01000025.1	84.909	2591	359	30	130489	133068	33895	36464	0.0	2590
contig_12	NZ_PYUR01000025.1	83.603	2592	411	14	116590	119176	18559	21141	0.0	2420
contig_12	NZ_PYUR01000025.1	76.288	3939	851	71	112681	116583	14624	18515	0.0	2023
contig_12	NZ_PYUR01000025.1	83.369	1858	264	30	103835	105683	5392	7213	0.0	1677
contig_12	NZ_PYUR01000025.1	82.641	1469	243	11	111106	112571	13066	14525	0.0	1290
contig_12	NZ_PYUR01000025.1	93.263	475	26	6	143563	144033	45127	45599	0.0	695
contig_12	NZ_PYUR01000025.1	79.058	382	65	12	105942	106316	7470	7843	7.96e-62	248
contig_12	NZ_PYUR01000025.1	93.571	140	4	5	144016	144155	45337	45471	1.75e-48	204
contig_12	NZ_CABGVC010000024.1	95.835	2857	84	20	144323	147176	1	2825	0.0	4586
contig_12	NZ_LUSX01000066.1	92.779	3185	171	43	144021	147176	3285	131	0.0	4553
contig_12	NZ_LUSX01000066.1	94.697	132	5	2	143775	143905	3285	3155	1.75e-48	204
contig_12	NZ_LUSZ01000105.1	92.761	3122	167	43	144021	147113	3092	1	0.0	4458
contig_12	NZ_LUSZ01000105.1	94.697	132	5	2	143775	143905	3092	2962	1.75e-48	204
contig_12	NZ_LUSX01000006.1	79.240	5973	1129	99	82179	88101	77431	71520	0.0	4058
contig_12	NZ_LUSX01000006.1	82.075	1908	299	31	125658	127547	16744	14862	0.0	1589
contig_12	NZ_LUSX01000006.1	75.750	3200	705	55	70765	73926	55945	52779	0.0	1544
contig_12	NZ_LUSX01000006.1	90.720	1056	78	11	98303	99348	69722	68677	0.0	1389
contig_12	NZ_LUSX01000006.1	81.894	1447	243	16	130495	131935	10879	9446	0.0	1203
contig_12	NZ_LUSX01000006.1	83.879	1160	174	13	120316	121468	23814	22661	0.0	1094
contig_12	NZ_LUSX01000006.1	74.290	2571	579	69	116590	119119	27478	24949	0.0	1011
contig_12	NZ_LUSX01000006.1	76.594	1380	302	17	111105	112477	32907	31542	0.0	739
contig_12	NZ_LUSX01000006.1	79.536	992	194	9	96930	97918	71021	70036	0.0	699
contig_12	NZ_LUSX01000006.1	75.064	782	175	18	128004	128776	14253	13483	2.74e-91	346
contig_12	NZ_LUSZ01000004.1	79.217	5952	1126	97	82179	88080	68987	74877	0.0	4036
contig_12	NZ_LUSZ01000004.1	75.479	3287	735	55	70678	73926	90388	93641	0.0	1539
contig_12	NZ_LUSZ01000004.1	90.720	1056	78	11	98303	99348	76696	77741	0.0	1389
contig_12	NZ_LUSZ01000004.1	83.879	1160	174	13	120316	121468	122611	123764	0.0	1094
contig_12	NZ_LUSZ01000004.1	74.289	2567	574	71	116590	119113	118947	121470	0.0	1005
contig_12	NZ_LUSZ01000004.1	76.638	1374	301	17	111105	112471	113515	114875	0.0	741
contig_12	NZ_LUSZ01000004.1	79.497	995	195	8	96927	97918	75394	76382	0.0	699
contig_12	NZ_LUSZ01000004.1	87.719	171	15	5	125655	125823	129678	129844	1.05e-45	195
contig_12	NZ_QDLQ01000030.1	80.821	5167	911	58	153937	159061	21739	16611	0.0	3978
contig_12	NZ_QDLQ01000030.1	78.155	4596	920	77	149182	153742	26480	21934	0.0	2848
contig_12	NZ_PYUR01000026.1	80.809	5164	912	57	153937	159058	4462	9588	0.0	3973
contig_12	NZ_PYUR01000026.1	78.443	3906	793	45	149462	153349	1	3875	0.0	2503
contig_12	NZ_QDLQ01000047.1	97.562	2297	38	15	144213	146504	1	2284	0.0	3916
contig_12	NZ_QDLQ01000026.1	82.576	4333	697	49	119325	123633	21316	25614	0.0	3766
contig_12	NZ_QDLQ01000026.1	81.105	4308	763	48	106691	110978	8737	13013	0.0	3398
contig_12	NZ_QDLQ01000026.1	83.578	2588	410	15	116595	119176	18637	21215	0.0	2410
contig_12	NZ_QDLQ01000026.1	84.451	2476	337	40	125141	127595	28314	30762	0.0	2396
contig_12	NZ_QDLQ01000026.1	76.226	3916	845	74	112681	116559	14694	18560	0.0	1995
contig_12	NZ_QDLQ01000026.1	83.297	1832	261	30	103835	105657	5462	7257	0.0	1646
contig_12	NZ_QDLQ01000026.1	82.948	1472	239	11	111106	112574	13136	14598	0.0	1317
contig_12	NZ_QDLQ01000026.1	80.159	378	66	8	105942	106315	7540	7912	1.31e-69	274
contig_12	NZ_LUSX01000010.1	79.584	5045	890	104	40871	45829	62790	57800	0.0	3482
contig_12	NZ_LUSX01000010.1	81.220	2705	433	54	36592	39252	66965	64292	0.0	2111
contig_12	NZ_LUSX01000010.1	80.135	2819	473	65	33666	36442	69891	67118	0.0	2023
contig_12	NZ_LUSX01000010.1	81.977	2003	349	10	52540	54536	54677	52681	0.0	1688
contig_12	NZ_LUSX01000010.1	83.988	687	91	18	60271	60953	46744	46073	3.12e-180	641
contig_12	NZ_LUSX01000010.1	73.700	1308	293	39	56659	57944	50602	49324	2.61e-126	462
contig_12	NZ_LUSX01000010.1	80.000	345	66	3	55270	55613	51974	51632	6.15e-63	252
contig_12	NZ_LUSX01000010.1	96.667	90	2	1	49605	49693	57764	57675	8.30e-32	148
contig_12	NZ_LUSZ01000016.1	79.564	5045	891	104	40871	45829	34781	29791	0.0	3476
contig_12	NZ_LUSZ01000016.1	81.183	2705	434	54	36592	39252	38956	36283	0.0	2106
contig_12	NZ_LUSZ01000016.1	80.099	2819	474	65	33666	36442	41882	39109	0.0	2017
contig_12	NZ_LUSZ01000016.1	82.127	2003	346	10	52540	54536	26668	24672	0.0	1705
contig_12	NZ_LUSZ01000016.1	83.988	687	91	18	60271	60953	18734	18063	3.12e-180	641
contig_12	NZ_LUSZ01000016.1	73.737	1306	296	35	56659	57944	22593	21315	5.61e-128	468
contig_12	NZ_LUSZ01000016.1	80.000	345	66	3	55270	55613	23965	23623	6.15e-63	252
contig_12	NZ_LUSZ01000016.1	96.667	90	2	1	49605	49693	29755	29666	8.30e-32	148
contig_12	NZ_CABMIR010000072.1	86.957	2990	311	67	144217	147176	42	2982	0.0	3288
contig_12	NZ_JABUGE010000001.1	86.301	2993	328	68	144217	147181	181950	179012	0.0	3181
contig_12	NZ_JABUGE010000001.1	86.268	2993	329	68	144217	147181	188450	185512	0.0	3175
contig_12	NZ_JABUGE010000001.1	86.294	2984	333	63	144217	147176	3385238	3388169	0.0	3175
contig_12	NZ_JABUGE010000001.1	86.294	2984	333	65	144217	147176	3728684	3725753	0.0	3175
contig_12	NZ_JABUGE010000001.1	86.303	2986	329	67	144217	147176	4026490	4023559	0.0	3175
contig_12	NZ_JABUGE010000001.1	86.260	2984	334	65	144217	147176	810453	807522	0.0	3169
contig_12	NZ_JABUGE010000001.1	86.260	2984	334	64	144217	147176	3436476	3439407	0.0	3169
contig_12	NZ_JABUGE010000001.1	86.269	2986	330	66	144217	147176	3640728	3643659	0.0	3169
contig_12	NZ_JABUGE010000001.1	86.169	2986	333	67	144217	147176	1517746	1514815	0.0	3153
contig_12	NZ_JABUGE010000001.1	86.798	1727	180	44	147460	149168	178544	176848	0.0	1882
contig_12	NZ_JABUGE010000001.1	86.806	1728	179	46	147460	149168	1514340	1512643	0.0	1882
contig_12	NZ_JABUGE010000001.1	86.353	1722	185	44	147460	149162	3439882	3441572	0.0	1832
contig_12	NZ_JABUGE010000001.1	87.516	1578	159	35	147604	149168	185221	183669	0.0	1788
contig_12	NZ_JABUGE010000001.1	87.595	1572	158	34	147604	149162	3725456	3723909	0.0	1788
contig_12	NZ_JABUGE010000001.1	87.595	1572	157	35	147604	149162	4023262	4021716	0.0	1788
contig_12	NZ_JABUGE010000001.1	87.516	1578	158	35	147604	149168	3388466	3390017	0.0	1786
contig_12	NZ_JABUGE010000001.1	87.532	1572	158	35	147604	149162	3643956	3645502	0.0	1783
contig_12	NZ_JABUGE010000001.1	87.532	1572	157	36	147604	149162	807225	805680	0.0	1781
contig_12	NZ_JABUGE010000001.1	76.801	1513	326	21	52675	54176	4908276	4906778	0.0	826
contig_12	NZ_JABUGE010000001.1	75.692	325	69	10	86081	86400	3194459	3194778	1.78e-33	154
contig_12	NZ_JABUGE010000001.1	95.556	90	3	1	147342	147430	178757	178668	3.86e-30	143
contig_12	NZ_JABUGE010000001.1	95.556	90	3	1	147342	147430	1514553	1514464	3.86e-30	143
contig_12	NZ_JABUGE010000001.1	95.556	90	3	1	147342	147430	3439669	3439758	3.86e-30	143
contig_12	NZ_JABUGE010000001.1	92.857	84	3	3	45724	45807	2630829	2630749	6.51e-23	119
contig_12	NZ_JABUGE010000001.1	93.750	80	2	3	45728	45807	2631048	2630972	2.34e-22	117
contig_12	NZ_JABUGE010000001.1	93.750	80	2	3	45728	45807	4912390	4912314	2.34e-22	117
contig_12	NZ_JABUGE010000001.1	90.476	84	4	4	45724	45807	2630714	2630635	1.41e-19	108
contig_12	NZ_JABUGE010000001.1	90.476	84	5	3	45724	45807	2631176	2631096	1.41e-19	108
contig_12	NZ_JABUGE010000001.1	85.870	92	9	4	147343	147434	1251422	1251335	1.10e-15	95.3
contig_12	NZ_JABUGE010000001.1	87.654	81	9	1	147343	147423	1251740	1251661	3.95e-15	93.5
contig_12	NZ_AUTJ01000025.1	85.950	2975	341	67	144218	147168	3127	206	0.0	3107
contig_12	NZ_RDBW01000062.1	85.729	2992	330	81	144214	147175	5071	2147	0.0	3083
contig_12	NZ_RDBW01000062.1	85.599	1729	193	50	147461	149168	1697	4	0.0	1775
contig_12	NZ_RDBW01000062.1	93.506	77	5	0	147343	147419	1889	1813	8.42e-22	115
contig_12	NZ_RDBW01000062.1	83.750	80	10	2	143790	143869	5244	5168	5.14e-09	73.1
contig_12	NZ_RDBW01000062.1	80.412	97	18	1	144059	144155	5380	5285	5.14e-09	73.1
contig_12	NZ_RDBW01000062.1	83.750	80	10	2	143790	143869	5398	5322	5.14e-09	73.1
contig_12	NZ_RDBW01000062.1	88.136	59	7	0	144059	144117	5226	5168	1.85e-08	71.3
contig_12	NZ_RDCN01000120.1	98.349	1756	15	9	145423	147176	1744	1	0.0	3070
contig_12	NZ_CABGVC010000018.1	77.475	5203	1070	84	153914	159061	21700	16545	0.0	3022
contig_12	NZ_CABGVC010000018.1	73.897	4126	951	107	149265	153335	26332	22278	0.0	1537
contig_12	NZ_UAPS01000021.1	97.191	1780	35	13	144184	145957	1771	1	0.0	2996
contig_12	NZ_UAPS01000021.1	94.500	200	10	1	143705	143904	2099	1901	1.29e-79	307
contig_12	NZ_UAPS01000021.1	94.245	139	3	5	144016	144154	2034	1901	1.35e-49	207
contig_12	NZ_UAPS01000021.1	86.275	102	11	3	143569	143668	2199	2099	1.41e-19	108
contig_12	NZ_PYUR01000039.1	97.221	1763	34	13	144213	145969	1	1754	0.0	2970
contig_12	NZ_PYUR01000039.1	98.482	527	4	3	145978	146504	1846	2368	0.0	926
contig_12	NZ_JYOF01000008.1	85.027	2972	361	71	144225	147169	4975	2061	0.0	2946
contig_12	NZ_JYOF01000008.1	86.517	890	107	11	147607	148492	1720	840	0.0	966
contig_12	NZ_JYOF01000008.1	84.411	603	71	22	148565	149161	810	225	4.16e-159	571
contig_12	NZ_AOMK01000925.1	84.875	2962	356	78	144243	147170	3003	100	0.0	2909
contig_12	NZ_JPRQ01000048.1	85.230	2891	346	70	144306	147169	4455	1619	0.0	2898
contig_12	NZ_JPRQ01000048.1	83.310	1414	174	45	147338	148724	1379	1	0.0	1247
contig_12	NZ_JAAKAK010000034.1	98.472	1571	14	8	145582	147152	1565	5	0.0	2760
contig_12	NZ_BJKF01000031.1	84.098	2943	375	77	144225	147134	133	3015	0.0	2756
contig_12	NZ_BJKF01000031.1	84.723	1571	195	41	147607	149163	3645	5184	0.0	1530
contig_12	NZ_BJKF01000031.1	83.750	80	7	6	147343	147419	3378	3454	1.85e-08	71.3
contig_12	NZ_MSCZ01000070.1	84.098	2943	375	77	144225	147134	5223	2341	0.0	2756
contig_12	NZ_MSCZ01000070.1	84.723	1571	195	42	147607	149163	1711	172	0.0	1530
contig_12	NZ_MSCZ01000070.1	83.750	80	7	6	147343	147419	1978	1902	1.85e-08	71.3
contig_12	NZ_QDLQ01000034.1	77.886	4400	922	46	134058	138439	9137	13503	0.0	2687
contig_12	NZ_QDLQ01000034.1	84.832	2591	361	30	130489	133068	3337	5906	0.0	2579
contig_12	NZ_QDLQ01000034.1	82.437	2659	452	11	127595	130251	122	2767	0.0	2309
contig_12	NZ_QDLQ01000034.1	92.568	592	28	13	143563	144150	14556	15135	0.0	835
contig_12	NZ_QDLQ01000034.1	97.333	150	3	1	144189	144337	15277	15426	1.71e-63	254
contig_12	NZ_QDLQ01000034.1	97.015	134	3	1	143770	143903	15005	15137	1.34e-54	224
contig_12	NZ_QDLQ01000034.1	93.571	140	4	5	144016	144155	14760	14894	1.75e-48	204
contig_12	NZ_CABGVC010000030.1	94.492	1743	57	23	147568	149306	1	1708	0.0	2652
contig_12	NZ_LZDF01000018.1	84.165	2804	366	65	144226	147002	19	2771	0.0	2647
contig_12	NZ_PZSO01000049.1	83.614	2795	378	67	144232	146999	2765	24	0.0	2551
contig_12	NZ_UAPS01000016.1	82.503	2829	472	15	127428	130251	3598	788	0.0	2460
contig_12	NZ_UAPS01000016.1	96.804	219	7	0	130489	130707	219	1	2.11e-97	366
contig_12	NZ_AEPG01000365.1	81.989	2926	437	78	144240	147134	840	3706	0.0	2401
contig_12	NZ_AEPG01000365.1	82.662	1563	225	44	147608	149153	4419	5952	0.0	1343
contig_12	NZ_JAAKAK010000036.1	97.320	1418	21	16	147729	149143	1416	13	0.0	2392
contig_12	NZ_JAAKAK010000022.1	99.170	1326	5	6	144267	145592	1852	3171	0.0	2383
contig_12	NZ_JAAKAK010000022.1	78.182	1210	214	39	144352	145547	602	1775	0.0	726
contig_12	NZ_PYUR01000042.1	95.927	1473	43	16	147597	149066	1459	1	0.0	2372
contig_12	NZ_NMRM01000002.1	81.654	2938	448	72	144243	147152	2844	5718	0.0	2355
contig_12	NZ_NMRM01000002.1	81.900	1558	236	40	147608	149153	6315	7838	0.0	1273
contig_12	NZ_NMRN01000008.1	81.586	2938	450	72	144243	147152	2841	5715	0.0	2344
contig_12	NZ_NMRN01000008.1	81.900	1558	236	40	147608	149153	6314	7837	0.0	1273
contig_12	NZ_JABTZN010000082.1	98.214	1344	12	10	145937	147280	288	1619	0.0	2338
contig_12	NZ_JABTZN010000082.1	98.819	254	3	0	145682	145935	2	255	1.57e-123	453
contig_12	NZ_LUSX01000077.1	90.333	1800	110	40	147605	149371	23	1791	0.0	2302
contig_12	NZ_LUSZ01000131.1	93.533	1500	79	15	147560	149055	5	1490	0.0	2217
contig_12	NZ_RARS01000036.1	80.678	2950	457	88	144243	147156	488	3360	0.0	2185
contig_12	NZ_RARS01000036.1	79.794	1846	277	81	147343	149155	3626	5408	0.0	1254
contig_12	NZ_RARF01000035.1	80.678	2950	457	88	144243	147156	488	3360	0.0	2185
contig_12	NZ_RARF01000035.1	79.794	1846	277	81	147343	149155	3626	5408	0.0	1254
contig_12	NZ_RARU01000041.1	80.678	2950	457	88	144243	147156	5216	2344	0.0	2185
contig_12	NZ_RARU01000041.1	79.752	1852	279	80	147343	149161	2078	290	0.0	1254
contig_12	NZ_RARG01000034.1	80.678	2950	457	88	144243	147156	5216	2344	0.0	2185
contig_12	NZ_RARG01000034.1	79.752	1852	279	80	147343	149161	2078	290	0.0	1254
contig_12	NZ_QDLQ01000056.1	96.610	1298	30	13	147597	148891	1287	1	0.0	2141
contig_12	NZ_JABVMA010000140.1	88.548	1694	190	4	125809	127500	1	1692	0.0	2050
contig_12	NZ_JABVMA010000102.1	92.626	1424	102	2	40852	42273	1423	1	0.0	2045
contig_12	NZ_JABVMA010000102.1	86.667	405	46	3	40338	40735	1875	1472	3.40e-120	442
contig_12	NZ_JABTZN010000076.1	99.004	1104	4	7	144102	145205	1	1097	0.0	1971
contig_12	NZ_JABTZN010000076.1	97.645	467	9	2	145230	145695	1140	1605	0.0	800
